"player_id","race","payer","purchases","total_spend","avg_purchase_amount"
"88-9682964",Northman,1,2,193.36,96.67999839782715
"12-2279431",Northman,0,43,102697.805,2388.321170407672
"17-7252397",Hobbit,0,8,16648.49,2081.061259150505
"70-1762850",Human,0,139,29807.766,214.44431527154586
"03-5401704",Orc,0,24,8207.34,341.9724969963233
"12-9876271",Orc,0,79,36944.438,467.65100896518817
"34-7618096",Human,0,85,4666.0005,54.89411770035239
"57-7560346",Elf,1,17,2332.0,137.17647120531868
"13-9535604",Hobbit,0,69,152650.45,2212.325074569039
"27-0198690",Human,1,39,7097.1104,181.97717688633844
"00-6790860",Human,0,21,19786.611,942.2195243835449
"12-0163589",Human,0,25,10232.3,409.29200172424316
"17-1128492",Northman,0,96,71028.88,739.8841591204206
"27-2153464",Human,0,145,830630.1,5728.483668518066
"23-5680794",Elf,0,19,4304.651,226.56052639609888
"11-3002819",Demon,0,12,3080.79,256.7325019836426
"47-1052449",Elf,1,990,415711.16,419.90973715426946
"18-4506921",Orc,0,466,351986.28,755.3359404298369
"39-7306292",Elf,0,4,860.93005,215.23250007629395
"24-2530480",Human,0,1,389.29,389.2900085449219
"45-9346256",Human,0,9,5150.6396,572.2933281792534
"10-8533464",Orc,0,3,703.72,234.57333628336588
"66-7808166",Northman,0,21,2919.6406,139.03047688802084
"43-7725319",Hobbit,1,38,20636.24,543.0589401847437
"85-7260369",Orc,1,9,3095.7002,343.9666639963786
"51-0665182",Demon,0,106,26078.477,246.02330160365915
"95-7490803",Hobbit,1,52,159612.1,3069.4634295485625
"87-3430477",Northman,1,18,5903.5293,327.9738834169176
"21-7354460",Elf,0,16,14232.379,889.5237455368042
"68-0229223",Elf,0,23,13939.651,606.0717441724694
"47-6562015",Orc,0,3,464.16,154.7199961344401
"92-2547306",Hobbit,1,69,14481.4,209.87536072731018
"23-5461207",Northman,0,129,17818.13,138.12496006026748
"20-7935540",Elf,0,59,19195.412,325.34592853158205
"87-7056375",Hobbit,0,68,47896.97,704.3672019874348
"98-8464495",Demon,1,23,21545.82,936.7747877369757
"79-9367495",Northman,0,23,3418.8794,148.6469554071841
"54-7052630",Human,0,97,131253.84,1353.1322484163893
"07-4322941",Human,0,22,966.1199,43.914545286785476
"65-7222914",Hobbit,0,49,37941.023,774.3065128326416
"69-5766589",Orc,0,6,1303.9801,217.33000564575195
"67-9015389",Orc,0,27,7335.9097,271.70037184821234
"04-2743367",Human,1,62,162652.95,2623.4354860859535
"82-2058238",Elf,0,5,2436.8098,487.36198315620425
"62-7963949",Elf,1,9,21373.64,2374.848837958442
"92-5424745",Northman,1,17,18461.451,1085.9676591087791
"70-0709330",Orc,0,18,11386.82,632.6010945638021
"28-4040221",Hobbit,0,36,8538.2,237.17221943537393
"06-6327671",Orc,1,201,81482.65,405.3861671039714
"19-6385120",Human,0,67,44898.39,670.1250716252114
"74-4685007",Orc,0,124,146445.69,1181.013793920317
"06-7384824",Angel,0,2,74.86,37.43000030517578
"69-0815804",Orc,1,17,14448.729,849.9252893784467
"40-1004510",Northman,0,27,49829.406,1845.5333274558739
"58-7545044",Human,0,66,124486.07,1886.1521175557916
"02-1558372",Hobbit,0,11,2725.0598,247.73272653059527
"75-9005365",Hobbit,0,8,233.70999,29.21375024318695
"47-6670205",Hobbit,0,1,374.32,374.32000732421875
"16-4899496",Human,0,3,1370.01,456.6699981689453
"39-8930044",Elf,0,11,1413.36,128.4872693642974
"40-1407371",Hobbit,0,5,2412.79,482.5580078125
"10-1096387",Orc,0,107,15945.114,149.01971893221418
"03-8670660",Elf,0,35,7252.0503,207.20142803192138
"76-4000273",Elf,0,133,37665.965,283.20270675017423
"42-8336499",Northman,0,5,3009.5298,601.9060073852539
"66-2555855",Orc,0,76,3338.8792,43.9326312228253
"55-7904985",Hobbit,0,7,1033.11,147.58714403424943
"78-5173115",Hobbit,1,2,711.21,355.6050109863281
"52-1535671",Hobbit,0,1,12.34,12.34000015258789
"84-9440767",Hobbit,0,10,3357.64,335.7639952659607
"50-5657370",Human,0,108,150503.69,1393.552590864676
"37-2657174",Human,1,92,31429.361,341.62348178158635
"24-3996731",Demon,1,34,7853.23,230.97735012278838
"36-8513436",Elf,0,102,209735.72,2056.2327582602406
"44-4377208",Northman,0,20,10540.841,527.0420006275177
"23-2387099",Northman,0,1,152.09,152.08999633789062
"04-7877401",Human,0,96,74879.17,779.9912510824701
"39-3797963",Hobbit,0,10,62462.527,6246.252990722656
"99-4977273",Human,1,46,12768.781,277.5821703257768
"52-4850986",Northman,0,1,0.75,0.75
"06-0935981",Hobbit,1,47,19068.277,405.70807862789076
"64-8277327",Human,0,19,2530.4297,133.18052271792763
"66-8984033",Human,0,94,34503.863,367.06234035652847
"64-8339125",Human,0,61,56300.04,922.9511527702457
"01-2171203",Human,0,21,8752.7295,416.7966666448684
"78-6536340",Elf,0,28,5592.3594,199.72714178902763
"97-1406089",Hobbit,0,9,5388.8604,598.7622293101417
"78-3089205",Demon,0,19,1957.9598,103.05052481395633
"12-5905896",Human,0,25,17470.23,698.8092010498046
"36-4126636",Northman,1,38,9895.868,260.4176327052869
"79-8752458",Orc,1,48,15414.462,321.13458530108136
"78-8506544",Demon,0,15,3310.0598,220.67066346804302
"44-9398773",Hobbit,1,22,2625.3103,119.33227319067174
"00-6609229",Human,0,70,44768.598,639.5512830461774
"79-6225986",Human,0,43,47123.07,1095.8851187949956
"17-7689735",Demon,0,5,3151.77,630.3540252685547
"46-0616490",Elf,0,7,4893.8403,699.1199956621442
"72-2964102",Human,1,19,438905.22,23100.277704307908
"19-5967843",Elf,0,15,6875.5,458.3666644573212
"07-8808922",Orc,0,106,86797.86,818.8478295870547
"80-8050961",Elf,0,30,27409.57,913.6523348490397
"92-0934173",Human,1,27,13298.909,492.55222200464317
"73-9322544",Orc,0,112,24447.572,218.28187652357988
"35-3889689",Human,0,49,30385.572,620.1136682767954
"45-5618865",Hobbit,0,74,12485.739,168.72621552686434
"65-3739276",Orc,0,145,11984.529,82.65193062157466
"49-0457923",Elf,0,66,16324.062,247.334238652027
"66-2841602",Orc,0,15,2338.75,155.91666660308837
"25-8499371",Human,1,11,7888.001,717.0908917297016
"26-7162762",Orc,0,7,437.95,62.56428585733686
"38-3760974",Human,0,25,33359.36,1334.3743957519532
"70-7710054",Elf,0,20,6142.64,307.13199545480313
"41-9819296",Orc,0,39,5672.8105,145.45666753940094
"52-4553920",Hobbit,0,22,12902.771,586.4895360903306
"24-6437946",Human,1,37,85382.59,2307.6373233279664
"28-3421415",Orc,0,45,16511.893,366.9308850394355
"53-9912842",Orc,1,57,29333.172,514.6170196365891
"01-5595346",Orc,0,109,38853.344,356.4526620140863
"70-0073525",Northman,0,68,12573.691,184.9072068859549
"11-4608411",Northman,0,47,10069.599,214.24680592151398
"15-0139957",Hobbit,0,93,123617.84,1329.2243032660535
"23-0767734",Human,0,28,5682.15,202.93392845562525
"77-2520355",Orc,0,24,2287.0798,95.29500016570091
"62-7032403",Human,0,10,6748.99,674.898998451233
"00-6792940",Human,0,87,34674.24,398.55436969899586
"45-1752235",Northman,0,17,42214.145,2483.1846798167508
"38-2078416",Angel,0,119,19490.854,163.7886544530507
"51-5362598",Orc,0,49,28010.385,571.640410259214
"76-3551883",Elf,0,79,35761.56,452.6778457376021
"52-9916152",Human,0,1,74.86,74.86000061035156
"64-6345232",Human,0,10,1585.3401,158.53399925231935
"85-6241703",Human,0,24,12097.457,504.0608360469341
"96-6985409",Angel,0,11,4533.01,412.0918216705322
"72-2691536",Demon,0,102,37970.453,372.25931385451673
"10-9208462",Elf,0,81,53767.484,663.796049942205
"83-3500214",Angel,1,16,1486.77,92.92312528192997
"91-9040722",Orc,0,4,89.84,22.459999561309814
"54-4084823",Elf,1,166,45564.875,274.4872886966241
"16-7981504",Orc,0,186,63768.05,342.83892393881274
"76-1734339",Hobbit,0,48,17754.29,369.8810401574398
"93-5339748",Hobbit,0,2,16.47,8.234999656677246
"68-6300516",Human,0,19,2181.24,114.8021060165606
"27-0048592",Demon,1,75,94955.84,1266.0778710301718
"42-5519799",Orc,0,86,29925.066,347.96569532571834
"08-9074457",Hobbit,0,51,23116.05,453.255882618474
"95-8811756",Human,0,48,7112.0796,148.16833478212357
"22-6866571",Northman,1,44,5064.551,115.10340842333707
"28-5375161",Angel,0,82,37188.746,453.52133815172243
"75-4750208",Demon,0,11,16823.78,1529.4345370205965
"49-4996476",Orc,0,95,14460.935,152.22031423700483
"76-7751721",Northman,0,23,3007.9998,130.78260724440864
"08-5229185",Elf,0,66,11618.181,176.03302791985598
"09-9647154",Hobbit,0,30,19481.297,649.3766602198283
"46-7880062",Human,0,10,2136.29,213.62900161743164
"04-6370787",Northman,1,46,10510.261,228.4839134423629
"46-9115086",Orc,0,73,49916.95,683.7936957405038
"31-1227100",Human,0,13,18027.219,1386.7092267549956
"49-2093107",Human,0,18,3454.98,191.9433323542277
"45-8644326",Elf,0,61,25622.072,420.0339322324659
"97-6410310",Orc,0,49,69309.33,1414.4761212407327
"71-5806963",Hobbit,0,101,49887.055,493.9311946075742
"47-1549669",Human,0,51,105233.13,2063.3948944877175
"39-0744544",Hobbit,0,25,22107.287,884.2916107177734
"54-4086292",Human,0,71,60720.707,855.2211323388865
"02-9058302",Elf,0,42,12619.791,300.47119013468426
"83-2665389",Human,0,50,21569.63,431.3926004600525
"51-7623717",Human,0,37,3956.8994,106.94324346490808
"02-3241469",Angel,0,92,25815.986,280.6085867052493
"61-0904931",Northman,1,9,1766.7799,196.30888875325522
"83-3616411",Human,0,22,4644.5796,211.11726593835786
"79-6583280",Hobbit,1,30,12009.658,400.3219979604085
"38-8219171",Elf,0,72,31185.438,433.1309710608588
"34-4609884",Northman,0,38,6526.77,171.75710555126793
"95-0839762",Elf,0,12,3990.2502,332.5208390553792
"95-0562879",Northman,0,17,4839.5703,284.6805837294635
"72-7866201",Human,0,75,7409.2407,98.78986725171407
"81-7120507",Orc,1,27,52585.164,1947.5984776814778
"12-2326258",Human,0,85,38059.13,447.75435229452216
"62-1074474",Human,0,22,10713.01,486.9549935947765
"67-7048235",Human,0,225,141015.55,626.735687616931
"13-1171275",Northman,0,100,32606.781,326.0678001403809
"52-6190530",Demon,1,19,7119.55,374.7131569511012
"67-4542830",Hobbit,0,16,8525.24,532.8275063037872
"27-4934297",Demon,0,147,84999.64,578.2289167529061
"46-3264256",Orc,0,124,32916.734,265.45749834660563
"91-1707427",Northman,0,45,48471.906,1077.153320251571
"26-1852135",Elf,0,2,752.38,376.1900073289871
"11-5905086",Orc,0,73,121176.484,1659.9517866683334
"00-0380704",Orc,0,1,119.78,119.77999877929688
"36-7446827",Angel,0,99,368334.12,3720.5470566535837
"20-3383006",Human,0,80,189715.48,2371.443263590336
"02-4370125",Northman,0,15,16175.89,1078.3926724513371
"10-5757644",Human,0,140,68740.72,491.00492749831506
"45-5192351",Human,0,13,5386.5503,414.3500074973473
"42-3860443",Human,0,16,7422.0,463.8749883323908
"33-5061032",Demon,0,5,917.08,183.4160026550293
"62-0369567",Northman,0,38,17734.383,466.69421030345717
"14-3571852",Northman,0,12,1819.1599,151.59666379292807
"76-0125780",Hobbit,0,58,99021.586,1707.2686251936288
"03-2687919",Orc,0,1,29.95,29.950000762939453
"90-9428811",Northman,0,33,3705.34,112.28303089286342
"92-0949508",Angel,0,126,203670.86,1616.435235818227
"01-0641203",Human,0,46,16803.645,365.2965177453083
"96-5092585",Human,0,32,30847.691,963.9903059601784
"37-1238887",Northman,0,7,3967.7903,566.8271397181919
"06-8535094",Hobbit,0,1,3368.87,3368.8701171875
"14-0834340",Human,0,136,109335.31,803.9361784826307
"05-9582091",Human,0,3,4117.52,1372.5066528320312
"55-1368259",Northman,1,2,4267.24,2133.6199951171875
"72-4325869",Elf,0,78,32509.154,416.78397543613727
"98-3440448",Orc,0,15,3975.2703,265.0180041631063
"46-3449738",Elf,0,25,15684.008,627.3603942871093
"12-1393684",Orc,1,52,14921.982,286.961150261072
"48-0680770",Hobbit,0,29,157146.73,5418.85278984596
"62-1770464",Human,0,159,1265715.5,7960.472482645287
"31-5395648",Orc,0,44,74504.93,1693.2938470406966
"46-9282422",Northman,0,3,1272.69,424.23000081380206
"22-4108759",Human,0,43,4300.881,100.02046492487885
"36-7025770",Orc,0,52,56947.305,1095.1401832287129
"91-4115928",Elf,0,1,262.02,262.0199890136719
"23-8331806",Hobbit,1,45,27553.666,612.3035552607643
"61-7986073",Human,0,12,3234.87,269.5724989573161
"97-0788105",Human,0,16,1197.7999,74.86249929666519
"96-8347743",Elf,0,56,12707.162,226.9135707616806
"11-2105489",Demon,0,106,109043.71,1028.7142343116257
"41-5382461",Human,0,122,64645.77,529.8832838945701
"71-3594273",Human,0,27,16211.479,600.4251827663845
"80-2599695",Human,0,32,8129.6094,254.0503143966198
"86-2181587",Northman,0,130,41492.496,319.17299721424394
"91-0077940",Orc,0,2,704.22,352.10998916625977
"05-3380043",Hobbit,0,5,3892.9302,778.5860107421875
"29-3369956",Human,0,3,3294.0098,1098.0032958984375
"45-2313687",Elf,0,16,28373.422,1773.3387413024902
"99-6227758",Hobbit,0,80,36832.625,460.4077471613884
"69-4647317",Angel,0,68,16117.493,237.021912099684
"14-9006254",Angel,0,5,3144.27,628.8539886474609
"68-7706815",Orc,0,3,2257.76,752.5866495768229
"25-0879401",Hobbit,0,129,420434.06,3259.1800677868746
"47-0346810",Orc,1,5,10363.781,2072.7560150146483
"14-7714169",Hobbit,0,10,8060.25,806.0250205993652
"09-3790296",Elf,0,19,2703.3298,142.28052616119385
"48-7649401",Angel,0,12,9954.96,829.5799891153971
"19-7543104",Hobbit,0,47,12809.092,272.533827497604
"48-9630135",Human,0,60,27580.73,459.6788301785787
"75-5199607",Human,0,70,29748.322,424.97600078582764
"66-5825323",Human,0,5,974.73,194.9460021972656
"82-8591299",Hobbit,1,44,47861.19,1087.7543331628497
"70-3256077",Hobbit,0,146,26123.08,178.9251377358012
"75-6979474",Orc,0,1,224.59,224.58999633789062
"90-6419957",Hobbit,0,1,1122.96,1122.9599609375
"71-8043654",Northman,1,10,2732.53,273.2529983520508
"19-7342376",Orc,0,52,9370.858,180.20884489096127
"79-0045838",Human,0,57,32405.414,568.5159635376511
"21-9109241",Elf,0,18,13033.802,724.100017812517
"95-2089583",Orc,0,1,449.18,449.17999267578125
"55-9690086",Orc,0,49,23930.988,488.38754895268653
"06-2579907",Human,0,600,2814812.0,4691.346911818714
"57-3495763",Demon,1,30,20316.0,677.2000003973643
"19-1612204",Northman,0,36,21008.31,583.5641663339403
"53-9045539",Hobbit,0,189,320432.2,1695.40814770088
"62-9187116",Northman,0,51,22680.006,444.7058738680447
"06-2343082",Hobbit,0,3,12783.01,4261.003369649251
"88-4630373",Northman,0,36,1438.1399,39.94833295212852
"65-8843912",Elf,0,32,32577.014,1018.0315685272217
"49-3554320",Orc,0,87,30858.914,354.7001145023039
"29-8164238",Human,0,6,774.85,129.14166736602783
"20-4387350",Human,0,168,262395.88,1561.880297769748
"15-8771797",Hobbit,0,78,81437.41,1044.0693457921345
"70-0828882",Angel,0,1,149.73,149.72999572753906
"35-5410619",Human,0,29,15215.311,524.6658648992407
"14-5620883",Human,0,243,167740.0,690.2883128639495
"40-5479481",Northman,0,41,28218.781,688.2629255259909
"58-9178397",Human,0,29,12984.391,447.7375846073545
"53-1740574",Human,0,26,20253.37,778.975773371183
"49-6042738",Demon,0,67,75829.62,1131.7853785130515
"15-2453157",Demon,0,29,4365.7,150.54137913934116
"56-5368521",Northman,0,2,299.44998,149.72499465942383
"93-8038927",Orc,0,61,339859.75,5571.47161973109
"36-6971328",Hobbit,0,20,3997.74,199.8869955062866
"95-9719650",Hobbit,0,64,5025.9995,78.53125050291419
"44-6757074",Orc,0,36,3539.6602,98.32388834655285
"30-2162520",Northman,0,15,15439.93,1029.3286726633708
"71-7646140",Angel,1,1,179.45,179.4499969482422
"01-5945630",Northman,1,3,224.58,74.86000061035156
"89-4667304",Northman,0,12,7411.52,617.6266530354818
"94-9277603",Orc,0,359,562846.0,1567.8174385481766
"11-7707187",Northman,1,41,31054.611,757.4295179553149
"12-4377020",Human,0,37,5972.9,161.42972930702004
"62-2629903",Hobbit,0,4,344.37,86.09249877929688
"15-0428832",Human,0,89,85314.12,958.5855057534208
"06-6304800",Hobbit,0,230,628488.6,2732.559041435822
"38-8920415",Northman,0,15,11636.83,775.7886664072672
"26-3308244",Hobbit,0,20,21456.012,1072.800498008728
"08-5462014",Orc,0,1,11.23,11.229999542236328
"62-4654280",Orc,0,35,10046.742,287.0497107914516
"48-1798597",Hobbit,0,94,19608.377,208.59978669755003
"80-5192161",Elf,0,47,22907.432,487.3921283965415
"50-0431357",Northman,0,26,63353.555,2436.6750573378345
"55-5457335",Hobbit,1,71,56490.83,795.6453566752689
"18-1693893",Orc,0,3,2474.25,824.7499727408091
"96-4871669",Orc,1,25,31967.02,1278.68078576684
"84-7024399",Orc,0,154,84461.86,548.453640138174
"99-1995012",Elf,0,57,16664.69,292.3629794539067
"28-4763852",Orc,0,721,328544.53,455.6790418630923
"55-0916766",Northman,1,79,33375.066,422.46911194958267
"64-6999393",Orc,0,39,13314.501,341.3974303282224
"72-8315597",Hobbit,0,37,8148.941,220.2416236529479
"09-0774396",Orc,0,156,87919.13,563.5841026978615
"66-7660269",Elf,0,6,456.66,76.10999933878581
"98-4580830",Human,0,3,396.77002,132.2566680908203
"17-2492535",Northman,0,16,3358.4102,209.90062481164932
"97-4359491",Human,0,37,4488.0703,121.29918859456036
"40-1132114",Angel,0,15,3576.63,238.4419954299927
"27-4285626",Angel,0,55,12053.921,219.1621812355789
"08-2000019",Hobbit,0,149,214444.66,1439.2257064060877
"33-4225349",Human,0,4,190.89,47.72250038385391
"53-9084848",Angel,0,49,172598.61,3522.4214272012514
"62-7452151",Human,0,2,89.83,44.915000438690186
"21-2878407",Angel,0,3,254.54,84.84666570027669
"37-6049731",Orc,0,81,9404.7295,116.10777699653013
"01-0692047",Northman,0,146,77785.13,532.7747914448177
"11-4984027",Elf,0,1,299.46,299.4599914550781
"71-1987905",Angel,1,1,44.62,44.619998931884766
"88-3063006",Northman,0,36,16661.654,462.82362111409503
"19-2975711",Hobbit,0,60,21826.621,363.77700068155923
"24-4113969",Orc,1,216,52859.32,244.71907425313086
"39-7703480",Orc,0,77,52096.406,676.5764888416637
"29-5399742",Orc,0,123,152115.89,1236.7143116897441
"89-3062002",Orc,0,101,118576.91,1174.0290088370296
"75-8546047",Hobbit,0,14,7329.17,523.51214327131
"57-2997557",Orc,0,13,2058.7598,158.36615540431097
"31-0779795",Orc,1,51,102433.25,2008.4953226435418
"51-6648532",Hobbit,0,24,5929.229,247.05124934514365
"34-8148719",Orc,0,65,44257.227,680.8803037496714
"73-3671126",Human,0,46,33609.645,730.644352560458
"44-2219274",Northman,0,46,35207.902,765.3891322301781
"92-8363875",Elf,1,36,18993.0,527.5833339691162
"64-6803849",Orc,0,11,4194.1704,381.28818442604756
"67-2501522",Orc,0,7,8871.359,1267.337158203125
"23-7480842",Human,0,114,75040.32,658.2483334980512
"01-8774464",Hobbit,0,83,12078.36,145.5224083073168
"86-4407653",Elf,0,19,18789.93,988.9436709755346
"09-9675613",Orc,0,15,7643.6113,509.57401191393535
"58-8000621",Human,0,61,46412.668,760.8632791589519
"29-4379076",Demon,0,7,416.24,59.462856428963796
"70-1790512",Northman,0,2,224.59,112.29499816894531
"85-1334737",Northman,0,4,497.83997,124.45999813079834
"22-0029919",Human,0,10,2994.5999,299.4599914550781
"89-5892970",Orc,0,91,51305.44,563.7959342294342
"39-4210718",Human,1,141,52104.98,369.53879064871063
"93-3585501",Hobbit,0,35,16966.861,484.76742621149333
"54-1027449",Human,0,40,9107.94,227.69849662780763
"06-9739832",Hobbit,1,22,8624.649,392.0295443534851
"51-4075817",Hobbit,0,47,9600.511,204.26617231774839
"19-5641224",Orc,0,226,73845.484,326.74973518876936
"22-8511784",Human,1,11,5736.2803,521.480021910234
"50-3455041",Human,0,54,7294.561,135.0844431453281
"13-4071454",Human,0,1638,138260.5,84.40819887584928
"09-9249262",Angel,0,24,2238.4,93.26666680971782
"49-1440178",Human,1,18,6710.05,372.7805575264825
"41-8455717",Northman,0,1,2096.19,2096.18994140625
"29-3658048",Human,0,25,7958.03,318.32119930267334
"67-0357417",Elf,0,2,74.86,37.43000030517578
"43-5761869",Northman,1,6,1452.24,242.03999614715576
"52-2383610",Orc,0,27,2441.3098,90.41888830396864
"78-5624932",Orc,0,25,1381.2301,55.24919979095459
"42-0500826",Northman,0,2,374.32,187.15999603271484
"67-5365744",Orc,0,49,8973.951,183.1418346920792
"95-0425233",Orc,0,3,6588.01,2196.0033569335938
"77-1603606",Elf,0,55,57193.504,1039.8816363768144
"58-1412934",Northman,0,31,4057.58,130.88967735536636
"19-5931279",Northman,1,7,658.79,94.11285618373326
"83-5450663",Hobbit,1,4,2732.1099,683.0274913311005
"06-4453808",Orc,1,95,58829.543,619.2582116202304
"50-9240144",Hobbit,0,39,8871.39,227.47153903276492
"21-6489022",Elf,0,80,21041.176,263.01462532877923
"14-7503315",Northman,1,4,411.75,102.93749809265137
"93-9592540",Human,0,41,23186.09,565.5143878518081
"13-8907754",Human,0,1,22.46,22.459999084472656
"57-5522622",Hobbit,0,33,51360.742,1556.3860540570636
"91-3681135",Northman,0,20,8489.53,424.476509475708
"76-0743690",Northman,0,19,9116.17,479.79841183361253
"15-2028035",Human,0,2,262.02002,131.01000213623047
"77-0924791",Angel,0,33,34676.82,1050.812727090084
"76-9412348",Human,1,37,9941.051,268.6770227857538
"11-7864987",Human,1,180,74167.336,412.0406641768085
"36-4020042",Hobbit,0,10,9874.55,987.454981994629
"74-3873550",Demon,0,637,502007.2,788.0786625208623
"13-5931001",Orc,0,38,34504.797,908.0210421712775
"87-5405535",Human,0,216,38937.67,180.26698971401763
"55-1381572",Orc,0,141,20478.17,145.23524707428953
"03-0571721",Hobbit,0,105,49275.293,469.2883747827439
"71-2766570",Northman,0,9,4132.5,459.16666560702856
"11-6464285",Northman,0,32,11783.89,368.2465623989701
"48-7352959",Hobbit,0,3,121.65,40.549999952316284
"69-6974981",Angel,0,31,7713.7896,248.8319320777251
"34-6519895",Northman,0,14,10990.02,785.0014217921665
"55-3792298",Angel,0,12,2867.6602,238.9716679652532
"32-2560416",Demon,0,59,17528.07,297.0859331963426
"10-1842563",Hobbit,0,3,598.91003,199.63666280110678
"28-9320016",Orc,1,4,16591.6,4147.9000244140625
"72-7580315",Northman,0,26,7937.1084,305.2734574538011
"55-3920016",Human,0,39,54533.105,1398.284622339102
"38-8559688",Hobbit,0,52,26082.559,501.5876893676244
"74-7103871",Hobbit,0,15,8242.07,549.4713234424592
"42-1303562",Elf,0,37,30376.012,820.9732389707823
"35-9686267",Elf,0,1,2245.92,2245.919921875
"52-3560632",Hobbit,1,22,4641.2505,210.96590541438624
"73-0087350",Human,0,31,6022.7905,194.28354768599235
"07-7578902",Hobbit,0,1854,295171.84,159.20817681635853
"86-5835349",Human,0,39,8985.05,230.38589257460373
"94-3165646",Northman,0,64,5912.151,92.37734329421073
"18-7872725",Orc,0,6,1115.4701,185.91166877746582
"91-4722127",Human,0,26,24616.764,946.7984650450258
"40-2316701",Orc,0,56,14769.871,263.74767601915767
"73-2030554",Orc,0,24,6539.35,272.47291684150696
"74-6969735",Orc,1,61,50589.625,829.3380352395479
"59-6355627",Human,0,47,123713.46,2632.2015104902553
"38-9561564",Northman,0,52,23914.95,459.90288096207837
"17-3833523",Orc,0,23,13800.368,600.0160919272381
"57-9419295",Demon,0,158,23478.447,148.59778442262095
"54-0020090",Human,1,1,59.82,59.81999969482422
"24-7608169",Elf,0,33,7407.7803,224.47818294438449
"85-9860362",Human,1,58,22912.102,395.0362071879208
"53-3470021",Orc,0,28,4705.16,168.0414277570588
"25-7798017",Northman,0,32,5170.6,161.581248909235
"08-6232178",Elf,0,1,187.05,187.0500030517578
"83-4584110",Hobbit,0,59,38427.01,651.305087649216
"19-5749818",Orc,0,29,7093.041,244.58758509159088
"61-1599823",Angel,0,186,15272.796,82.11177382417904
"56-4701209",Human,0,21,8751.88,416.7561856678554
"44-6476530",Human,0,6,8079.6704,1346.611697236697
"77-5914317",Northman,1,70,14651.706,209.30999907521266
"48-0560920",Elf,0,1,748.64,748.6400146484375
"96-9221404",Angel,1,7,3382.49,483.2128636496408
"60-3398335",Angel,0,69,62851.535,910.8917330019716
"00-3008455",Human,0,24,1506.3099,62.762916604677834
"73-4763827",Northman,0,31,22103.572,713.018384318198
"83-3890341",Human,0,5,13398.45,2679.6899185180664
"17-6863962",Northman,0,13,1756.6901,135.1299989452729
"14-3298914",Elf,0,110,53678.92,487.990088930997
"49-0527539",Elf,0,23,45485.05,1977.610834536345
"81-0319246",Human,0,3,756.13,252.0433381398519
"61-6551587",Orc,0,8,1486.0399,185.75500217080116
"74-6506142",Northman,0,17,5423.9,319.05294171501606
"42-9951764",Human,0,48,13337.131,277.8568747639656
"09-0438759",Northman,0,8,3046.9602,380.8700039386749
"63-1172021",Orc,0,1,1122.96,1122.9599609375
"69-2191395",Northman,1,132,100162.195,758.8046235731154
"32-2935910",Human,0,20,9911.999,495.60000333786013
"81-4900208",Demon,0,1,74.86,74.86000061035156
"79-9443529",Northman,0,5,4903.58,980.7159896850586
"69-7117276",Hobbit,0,6,6185.25,1030.8750173250835
"87-1832423",Human,0,88304,4160432.8,47.11436649976614
"18-1581587",Elf,0,28,6617.96,236.3557141167777
"90-4662787",Orc,0,8,1456.66,182.0825047492981
"24-0970850",Hobbit,0,23,4444.8696,193.25521457713583
"50-0529173",Demon,0,31,22054.922,711.4490262923703
"57-2243390",Human,0,23,5413.43,235.36652374267578
"78-4445794",Northman,0,25,3694.5303,147.7812009048462
"95-1826478",Human,1,1,1272.69,1272.68994140625
"79-4370318",Northman,1,2,411.75,205.87500381469727
"44-4388268",Hobbit,1,85,47125.594,554.4187053007238
"54-3017989",Human,0,44,66924.625,1521.0138681585138
"31-4730226",Demon,1,49,20156.09,411.34877364489495
"12-6247481",Orc,0,10,11603.909,1160.3909957885742
"62-9753806",Northman,0,13,4926.0503,378.9269215510442
"63-7050205",Orc,0,136,41355.004,304.08088105089746
"05-2821146",Orc,0,1,374.32,374.32000732421875
"46-9864853",Human,1,34,84521.96,2485.9399849386778
"30-5564838",Orc,1,21,3665.32,174.53904846736364
"54-8556760",Orc,0,24,11529.0205,480.37583859761554
"45-1124289",Hobbit,0,66,6712.572,101.70560570919153
"18-7711660",Hobbit,0,19,5228.1104,275.1636848449707
"62-5713411",Human,1,3,1547.29,515.7633434931437
"68-9665086",Elf,0,8,66404.25,8300.531288146973
"51-0560589",Hobbit,1,255,429621.3,1684.7901893840117
"31-3263710",Hobbit,0,60,187507.8,3125.1299862265587
"19-1570967",Northman,0,25,11963.261,478.5303942871094
"98-8627685",Human,0,6,1459.8501,243.30833180745444
"97-3641095",Hobbit,0,18,27678.99,1537.7216279241775
"27-9719064",Hobbit,0,118,112619.016,954.3982243214623
"42-4842838",Hobbit,0,5,2021.33,404.2659942626953
"77-6862163",Orc,0,82,75897.04,925.5732864752049
"58-6025140",Human,0,25,22316.197,892.6480041503906
"02-0023435",Elf,1,23,8965.892,389.82129765593487
"82-4446161",Orc,0,23,5480.0503,238.26304269873577
"81-4739288",Demon,0,6,65191.445,10865.24127960205
"06-4337105",Northman,1,22,18296.72,831.66909495267
"17-4953081",Hobbit,0,50,12760.185,255.20360005378723
"92-8675124",Northman,0,22,3998.7002,181.75909012014216
"86-3825166",Orc,0,7,41457.375,5922.481602260044
"39-5885858",Human,1,7,966.49,138.06999969482422
"05-4786250",Orc,0,194,25813.912,133.0613908651909
"98-0674196",Orc,0,13,1841.6499,141.6653841642233
